playerid,elo
oe:player:c3788c8f26d4b9008630ceef5bfe551,1380.0
oe:player:2049f966dea742cbf2982872fd2d2de,1554.6018425372697
oe:player:e35edef8a2cb6212af8fe231b48ea5e,1690.699545148517
oe:player:57f2c6d32c78ea9351cb81b09000bab,1664.5921117083726
oe:player:ee2711e319ed3ace09e2a4d38ae89f3,1644.5992859116006
oe:player:ada42c4ea0ef600487a44a8013d3945,1536.4973787857414
oe:player:65c85601263ce748f4a21c19f53182c,1796.1335344114345
oe:player:38cb46ae2483d9626f93e1cca05f8a9,1655.8406406834138
oe:player:a0190496ceaf3dc7c2ae9373dd7317b,1725.3989885640376
oe:player:5cb8d6b6c6d88582c1dd77bf6b6f616,1709.9894522889742
oe:player:0ae61bd0474e04c9f1195d4baa0213a,1672.285471985713
oe:player:38d8087b0b8ae152a6326d04451abb3,1586.9397849647016
oe:player:36e6e3a1d48dd5dda87b8f74ce5f209,1584.9011445449023
oe:player:d11068c782573b34be81beb5a4eeb12,2028.8875432920336
oe:player:a2f6e754fc2b358f7786f52decb4274,2009.6034135960097
oe:player:55dd587cdc4a278be6a5c37f9e539de,2105.898178603693
oe:player:0634d9e86284da2fae4e1438d564eee,2057.664230854765
oe:player:9d5052e9f9f4a63835f738441a3b1f6,2033.8849689829678
oe:player:2a23f18ca3f53c7f8aa467c4a25e1a9,1654.5477493327355
oe:player:c142368a9f94d6334133932a7e5ce0d,1663.392943885934
oe:player:49701c0fb3b04ea8d91f366e90ec798,1808.82946676348
oe:player:58cff57941b3605087bb9208b3d76d0,1792.6300887764567
oe:player:1d17186c66b693755087b8af8d0c611,1828.20942428923
oe:player:7fa0280a4d362b1f4cf9e40517654b9,1666.2229141119146
oe:player:cdcb26731b01eb862d6e0ba8fec6deb,1742.7714499444562
oe:player:8b73af38e98bccab6f86930c75a9450,1990.054840756449
oe:player:6791bf60f2d71440cbbd45b2b91bcc8,1887.2378771837316
oe:player:60f27f3460f1ec6fed0aa66a5de7bfa,1773.705959893234
oe:player:b616375c060208f8988c4aa13a23c18,1789.5459667331527
oe:player:647acfc77eba36776fb2c61bce27d3d,1736.9798405150957
oe:player:b2e8bf26727dbb8af96adfe28f4a1a1,1711.101600558173
oe:player:be081b7482f9ea1ae2f0d13aafcf17f,1904.9980074301222
oe:player:1f3a07a8570bf5dfcf071c6072d6e9a,1834.6903850326769
oe:player:c4ac0dd2691aab14fd56ce3c7702023,2080.8045369918996
oe:player:8f6c93859e6292511f9b87edfa9a847,2048.1415251687554
oe:player:966eee3894707e51bffb173951362ed,1913.9760679779044
oe:player:d67c1e27e0d8409bec2b32c592172b2,1982.234209035315
oe:player:9e4cab8a6c3041527f605caf9913072,1709.1000095577947
oe:player:49311bd7f1e5550f578fbd1c2a1d21b,1872.9684687100778
oe:player:fbadcf84fcfb01a251de88055f631cb,2003.2664132049617
oe:player:8b51c3fec81308adfbff3781fd0aadd,1848.6690068137445
oe:player:f8d623a78c27641412debac4080ece7,1878.5749445337203
oe:player:6ab544dc2ce7184b3e07597f78cda21,1850.04523646236
oe:player:7f37edf33ba2e672b6995a7e4907283,1889.6881621466
oe:player:18bdb3898e7fecb3bb0be7ff075d509,2053.8087255665228
oe:player:a83e3a47f2f38f28a36e7e901eadee9,1900.4278013312487
oe:player:224887013ddc9598ec3f1c6b83c2f93,1849.7203520994683
oe:player:840d0b77e71408d3da84e4f0cae4b73,1906.2591897790073
oe:player:e81559780effefee74a3c057177f027,1777.833613729224
oe:player:9ffbd422925a6839ee820ddbc59278c,1411.6294106983744
oe:player:8b41ffda9f8b20f4248f6ffa8897bfe,1386.5476531258807
oe:player:cf7802e8082b1d34610dc2eb8356877,1423.0727311405421
oe:player:42cddcfc85b8bcd6c8a9267dd139919,1482.4507476530657
oe:player:b356f835dc44536e42f04707796ae31,1492.4109594875597
oe:player:1c05a08f6f5fa08f0f7f9d7fda55868,1589.4305199726523
oe:player:30e334ed5767367ce21928870d6a9f3,1730.7237982381741
oe:player:a60b45bb4281adf6eb143c0ec0698b8,1356.9019427014152
oe:player:79594f130703ca455dfca75cfe9f011,1380.0
oe:player:63dfeedfceca9bf8f88c5f278a641ef,1468.1135173834434
oe:player:0081ef99a37093cf879c110a7c3b692,1712.6005624043703
oe:player:d9624e50756219785f9e44b27189524,1305.5661450011025
oe:player:0c8025702d201f7f99b0495c459c069,2009.4830554908851
oe:player:0b9a7d2da8988391751f16d0e6c6c64,1336.7454647137297
oe:player:9f33a476918b35d7000f693b2d9b53f,1339.268282235238
oe:player:b7301b7080f517b13d3e3e527bd112c,1460.0
oe:player:4c71efc0f51920935776e56e267d9fe,1980.0
oe:player:c795dfff10a7c952f4c5438951e9ece,1926.6477396939442
oe:player:3cb81241fc9afd1535942facc94254b,1700.7336543104277
oe:player:d623bb25dc94f5a8dfdab2689ac5615,1559.634451601614
oe:player:83b3577e711602105ca98fcec43e183,1796.7215249007593
oe:player:e7a786ab701bae59d69797bd8732c04,1875.8513219397178
oe:player:c0809985c9d6b2b20adcf718c31016e,1803.6990325031627
oe:player:4ab79134b182847b92238e5d49b2f86,1850.0525168061636
oe:player:86dbd2fb95030a3ed1efee6808eb125,1744.0551425004212
oe:player:d7135beac9f6c8c1522405454bebed7,1839.6462139572604
oe:player:260f4f388d990d8940cfde52de0bda3,1722.230364005642
oe:player:bf4680a824168dbc1b4e9e038b6ccc9,1812.5203586858509
oe:player:e00c389b687a28f6858cd9f9dab7bca,1787.4190315124893
oe:player:bddd4f44136f466c065a2c7a4c53e75,1853.4114113901821
oe:player:86613c99d50a7f0718d49ac50c985d6,1408.4046318601315
oe:player:a2343d04ce4dafae3aa458b006ec880,1608.0726987352894
oe:player:369527480223407c4bc2a0f8f1c3437,1380.1489459342981
oe:player:2f81eae07126287c59c259054052ddb,1517.0994591921017
oe:player:80e2d7c18ea4afb1f5ef0ab0130df9e,1581.7358577854636
oe:player:247cede38bc224fc82ea98ca18ddacf,1823.568727502827
oe:player:7533f96ec01fd81438833f71539c7d4,1797.499638257857
oe:player:0a7c15b8702ebdc6706ebef40309126,1703.9440815174944
oe:player:7c4c65147d1fd5043281209a511aa26,1696.1935061942243
oe:player:fb27d854869d677f23afe0195edc5b8,1688.4363431534969
oe:player:fd6a47385be1eec1e65090a8df00139,1100.0
oe:player:b45826ab045a48262d9e8adc97c90e8,1435.5615168019167
oe:player:0b83d5e7c5024ae1e1eacc406d10eba,1196.602304456083
oe:player:c24be326f13a269341be0c7e4afa237,1322.5017864699773
oe:player:ceb0ad6412d4d358277ac71762b071f,1640.6877888636502
oe:player:bcc9d0b5c8ad6af66f25a9d3c39d1f1,1453.5669455002337
oe:player:88ddd288d239783ce136decd29c8554,1340.0
oe:player:0cfa7da07f11bd954137ab359972515,1736.6359188591186
oe:player:e8e5b580e1e99bb89bf3a8a34b6da03,1754.1142155904338
oe:player:c32e66894e6e164bea6d26fe5aaf78b,1638.676947840949
oe:player:03a2f8fb0c3466892b1e5acd0c470da,1508.9180768666215
oe:player:9d42dba7120418ef641edb36d0edf0c,1768.5963639397112
oe:player:a1cf236c2b3c7deff8f57282dd2a84f,1677.2767735632624
oe:player:074ca14b0fa039b49a6bd7edc433e89,1292.9353524913242
oe:player:5ad1a4f25deb2bb2e8a89dc1beb70ac,1642.8029141264594
oe:player:a9615eb5034394a543e78dd9fa2a5f4,1533.8873021379093
oe:player:f9c8c9d6a69978af954f0aea3176ce1,1404.48807684315
oe:player:0bc91bc67360a5b84f5f79d06e7a43e,1600.634021248845
oe:player:47227d29d915e1b7e4cbd49988270df,1652.555387181874
oe:player:0f1c27abe9b13b0d77a08b36b449d82,1557.1100431647703
oe:player:d3f6d7885e73d5ddaee506de52bf0d8,1455.0532569540817
oe:player:53c5acbf75de5e3342bc323e60268dd,1616.8379419889793
oe:player:bfcefaea6ffa0c9cdb2667f79b63750,1883.8960467049885
oe:player:7e6e34b1f0efa66f0630192e136f6a8,1719.9144675332334
oe:player:befc79fadb9c25236470f5717ed91f7,1656.6383746371264
oe:player:728e0fd14bdfc32a96a3c8ffd1a33a4,1369.292948084352
oe:player:62192a0e29076af0b79fb1ccaca9d18,1491.525867667313
oe:player:a4e534dbaf4c40ad5586032bcacf200,1344.227485533641
oe:player:dcc9e1b8c3e7d7c0e5b94b0a513b246,1444.705763019929
oe:player:d5058624f5996c72616e06509dfb9c4,1189.9863108063273
oe:player:dbf1c049c925f59186be4478b242d04,1768.9266472478323
oe:player:bf8fdb0995bc7db74f365551ffe9cf2,1584.094203814783
oe:player:907a884efd3bf9b26882811c53bcf18,1752.327595841424
oe:player:691a3cec4a68fa3ae81d37817476660,1625.97948250379
oe:player:aa6df57fb6fe377d80b4a257b4a92cb,1754.5919252909114
oe:player:9dee8229155db80a829df4bcc0b2dee,1679.3130511010834
oe:player:9a15aa35edb26ce8b555e094907e505,1651.6165524905211
oe:player:22af3ab9b53ccf0d41e3c4fa7ad1497,1661.1832906198222
oe:player:8f7cb2788ca614be56a9a59b637ad76,1626.581142993959
oe:player:04d9e25d541649e94fa8bbc05d25f53,1383.5564306613805
oe:player:ef70f9866faf96288713dcbd4ca6d3d,1696.5795733224272
oe:player:9f76456db5408982a30e3bf395e35bc,1300.0
oe:player:b3f545dd31645fbd5392d1f8a788e59,1411.8631684861316
oe:player:6ab9a295c00f945cf4881fd7667a033,1536.1106659187608
oe:player:2bff3c8519c8d1ddb202745b8bcdd09,1571.3488234446002
oe:player:35681c4079743a01cd0cc5940312ae2,1828.6358946789412
oe:player:6e120736487e4b7a17ebc25626603b6,1516.7347436809696
oe:player:6c266e814137aa71f8580c4e9af7a3a,1444.4774449911563
oe:player:4c5cce8560fe2dc550802d98c147342,1563.2053390216522
oe:player:0d972c4c17b8777458c98282a40c1ad,1726.834531956947
oe:player:4e565bc65f40e6273a89279f56cee77,1629.66456019936
oe:player:1ce1661e7ad6fbc8717541f769154d9,1532.3368667206132
oe:player:38a6a67981767a4389e39ced454b970,1503.4136209513438
oe:player:33f3974dc527251f8f8297fdca3ff90,1647.6832993755834
oe:player:73fac438d3c20a0bf023d3b4c8b26b2,1738.1671101665318
oe:player:c92846465f8656d027f9148726b2b5c,1833.0102303370868
oe:player:6078377b92dbf76a7e7aae35fe9f6c7,1664.4045624827509
oe:player:980ec552cadeaca681fcac098452eca,1749.9933824843517
oe:player:4dc315d81b795cd55c41c10c10507e3,1764.2545656936977
oe:player:39d68aa20f0b0b1ddddb871a7b26fbf,1780.7753166406615
oe:player:b073c794139ec15789f41ade1ca3f85,1408.7136646586139
oe:player:e8e6f99ce05c5e29a1ddc07d57d7a46,1465.3890461101482
oe:player:579ab8e03dc8d85c290aa06a037c6dd,1512.3953586501627
oe:player:a742f95d821539baf568851576ca921,1523.2841510218207
oe:player:6f70816b7b27359c7e3389fdcf3d987,1628.3563901225928
oe:player:82b9d171ba000448019587d615c3b75,1534.3017837168857
oe:player:d2c1ba0f05f00f7f35617a19cd5eb0c,1714.6425400765831
oe:player:f0921b20e587a4942756c7572071178,1533.663609599068
oe:player:66ab489a258eb5f955bb3fe12efcdc3,1718.1737358203957
oe:player:4a867124044ab3fd40ddfb8676e65e7,1716.6659340376154
oe:player:b4e17497eeb47d39ba72dbfcf14fc2b,1614.8055446352687
oe:player:3b773772466df78eefaffcadca14b55,1583.4397752624461
oe:player:b263c5f5c13ef94bdd57dd5597dde49,1605.9878030093553
oe:player:a7410c5807c60cecbeb2002a0c2e21d,1344.0230345789355
oe:player:7a70dc91a6fd63338f34b6d1b02ad01,1279.5418773691915
oe:player:24821b50d04fe912ca95eb314bb1a9b,1160.4959611267475
oe:player:32e06e466b6f6c248a537ee7da246e7,1301.7834525018122
oe:player:0d4820eb20f2b494ab522bfccb72fff,1352.5339006443992
oe:player:ba2b37f19ba735f23ce71cb133ea4e5,1929.5902636731569
oe:player:a2bc15a0a3749d65c09d28e4e5b1ffe,1736.5008785335497
oe:player:fa41f0e745119bde94b1cdcc8d10434,1903.918964900009
oe:player:067ac2da14b4c0e443db4a7e167200e,1730.6948249038455
oe:player:75bb156cb7af4745d2ee7c79447b4ef,1647.8943363230653
oe:player:db4ac958be32c137638130a19711ba9,1853.378090944417
oe:player:4d10f9a1263936ae396ac674a6ed8e9,1712.4865947924175
oe:player:39c532cecb979acba3c261f7f924de1,1696.5201653285417
oe:player:dac3ebed07ccecf0b97a0cfb027f1e3,1611.104942421139
oe:player:c2a90baf58e14e224415293a8ad34ff,1439.5802990751636
oe:player:fd84b2d9cde06e91735adbfc2509ff2,1700.0
oe:player:035b9ae578574cdf728d8760483d804,2009.4197499715408
oe:player:b366e140eae91b8d8f8c03294238f32,1822.3095107168128
oe:player:79135c0efdcb9f2b2e3b8c5f80833d5,1715.2939023690633
oe:player:34838c71f87f1e1f8929e641124e17b,1659.7037429069342
oe:player:7eeabd75904be61f9f4149574de2f7e,1730.4194042318722
oe:player:64d129224a5377b63e9727479ec987d,1591.3085470604183
oe:player:1e249a5688255bde7f7213b5d257b3c,1808.088487163388
oe:player:4476dd7faab5d3a9924e5cc26c440c9,1458.2007268837467
oe:player:0842ddc9e025991faac8269f687ac35,1130.1219613132412
oe:player:cd59def3023c9e0be42a59a178eab0a,1586.121468165835
oe:player:57daca1651c5f39e160dfca31be9186,1400.612353718103
oe:player:72c5cc0e2586935d16539f31a2a4fec,1829.675058364267
oe:player:b021d02e17045078576b0bb66fae869,1774.4375391717927
oe:player:caa73d75f4b7ed649a5227f5da8ff12,1888.2708022202273
oe:player:ae47062e8906d12c9f92a2ec49fce87,1758.2219953286683
oe:player:962e7d6bbb1630bed16179c25d185e6,1826.472765486491
oe:player:612c010848443101a415c58d1e0068c,1763.3918022103132
oe:player:387044439b507fa2c0922010cc6e6dd,1731.6996195757945
oe:player:ba6e76e259419420ddff269bb6ef074,1824.2401757354335
oe:player:c5f3e376c7e4fc8febf4e84a3946487,1723.135996095153
oe:player:9c22f358ca4e0542f6205d7bec93433,1873.511786422348
oe:player:eb2c413e626870318cf8e7847d04b6f,1466.860164568287
oe:player:eafb3d8d7be88af4f0efa6c4cb3f460,1698.419676190481
oe:player:186a57afea0350de6ae16ede4b142e1,1221.543859489511
oe:player:402c0ac375c909512650c512f5096d7,1568.4288042713706
oe:player:643e865a69b74aac65ec052c8fffdd5,1116.2611042755882
oe:player:85e2e2408b4c2396fd9e46d7d6483fa,1106.8269800310811
oe:player:18b2a77397dae1d96b3b504cab5df7d,1100.852285916373
oe:player:7c796b8884eddd6e4c30e74ee8fe698,1460.0
oe:player:2dc71ce0687143e261f8b5cd3381200,1754.7943769379676
oe:player:88da596cf262a237015de6c11d5b9c6,1833.010955043995
oe:player:21846207612858fb49a468b43e56dd3,1993.5878793013103
oe:player:d4236a5c6d033d0388ab042acd884f1,1854.7019446546474
oe:player:c1a42a27d65a3ed2ebd07c5908c086c,1855.0049308204716
oe:player:c174f328e24f8282d1347583d87fa53,1831.6147926103552
oe:player:f8849c0531bd19204e2314289f06862,1956.6480547600665
oe:player:259e2b307a4046c22fb9bfead1659d9,1704.2698648327362
oe:player:9712524dc88851032bd53054f8b49b4,1882.6614447979807
oe:player:361927eda56522d04e1ef6819002389,1825.5489701161805
oe:player:f54058131e5da1ba900c8401de4aafb,1835.3189788136217
oe:player:16a919980273ba13475cf041c1d3539,1822.7344994487012
oe:player:dace1b204023297c9eb38f876796968,1689.002140048897
oe:player:abfd02e2b6f54ea12bc17037b08ff86,1852.749519909936
oe:player:f02f1c8275084050765b4b6414bdfda,2101.1776580142005
oe:player:45299b6d8ad2fe721f4eb3c5d804fec,1913.7004219689547
oe:player:4c7744148006382ef4049adeb0ee41d,1826.6329861079482
oe:player:1eb55c879a22c44874101b5d2bdf1b2,1910.5908423788587
oe:player:a9a0b342479fa76e3806cd538a50dcc,1827.4216820335946
oe:player:30fda405a39a1754550e87835c669fb,1817.5681897287986
oe:player:570eaa3075db16ee639a57153937152,1772.6769888829938
oe:player:d26ad5138469c6c081d0ace05529638,1732.246777024668
oe:player:2d9b663a702f071e8c7d62dc34ab999,1936.4340157395138
oe:player:0e124d33946bb002315d287841dd97a,1819.0007274906773
oe:player:9312bfc44c1e0686971d076d1364713,1700.5568814430242
oe:player:77283a0e12a2101886de76dda030375,1729.2493851657946
oe:player:e041923a70bcde3b24d608958f8edc8,1900.0793911610733
oe:player:007cc9547ae8884ad597cd92ba50542,1693.4904607188994
oe:player:59c64154e296717df48e2fc0a604dd9,1498.8861824610437
oe:player:2736a0eb19c2525920f8ff4af5086c0,1866.5151692109444
oe:player:20f6b753e75c654b14810f5733a9688,1757.7013768635195
oe:player:fe6ecbb05643b1081799fb9cde871f2,1728.8636455968547
oe:player:b6dbfd3b2a22b6806f2dad2953a6b51,1539.5591553845109
oe:player:e4ef81cce7e4e10033ebb10962dfdd5,1963.7216851754783
oe:player:afb87b393d9c759e8a218b56d0f895e,1836.10929972696
oe:player:fdc16c7495d2f61f9f116432b4a1f1a,1699.0013330365202
oe:player:ca17d0df05ea2b63b305a0c6647a2c6,1796.4804073313667
oe:player:fb28a34a1a1e375331268ce4d7ba52e,1762.3140337724342
oe:player:1f8b2df4c6ee43a1c1dc29817c0a201,1791.226471359791
oe:player:a8307167f3a1c933295bb9e3d43700e,1999.1589350431766
oe:player:d3f8c554a302aebd5d2bae668ae197e,1963.9272941544225
oe:player:40fa7615556f33971d67c95a702fbcc,1928.6749614092616
oe:player:280a58c350eef8f164e753447b2a306,1885.1469982220635
oe:player:96436efa39788172b8b2f90fc97e842,1965.5139977764347
oe:player:8a60ce4b25f019ef349c4ed568efeb4,1898.7044286913824
oe:player:1c51707d8fd9873c9fd184e2cd01b33,1954.4819021436986
oe:player:b50386112df639912475f7eca25d472,1912.440289752309
oe:player:9492b0cfd4d97adce92527c34db72ee,1977.1121641792765
oe:player:e4e943fa882367a96fb2a365de4e28c,1971.674526137186
oe:player:d62421836c8b27dc3ffaffa058b8098,1994.8856962351472
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,2054.4134951367246
oe:player:a9fdc6a800e800eb897d38b389f96f0,2103.6104725222544
oe:player:da3c9352492e69b0e04b2cd51c3984b,1970.5100913403996
oe:player:65859b9ee65cbbf96fe589d8ec8abbc,1866.97669635316
oe:player:1dad889ff236635dc1e03d02312e79c,1898.4679549074367
oe:player:0602036a87550a3c7c8aa049ddaef49,1978.5157831730526
oe:player:2b819506567c258f6fffdd4ec78ca0c,2000.6871829313827
oe:player:7e2505960c12cc54c96a0a6efb2e055,2009.8196353255596
oe:player:8da47fdedd43dae92ab1715b81cdda1,2068.394626051015
oe:player:456d479c879155333c0624219803ec4,2070.138949182034
oe:player:d8362fe0d38ca0e70953ed957deaa00,1984.2081388787994
oe:player:3c784fdd6a025028ad063525c14027a,1971.2161296980166
oe:player:59c9428d4e21d63aefeb230c919dcfe,1936.461638059544
oe:player:da87886941820cfc2eee112d0143e90,1987.5916122175483
oe:player:fe4329cec43193c425eb28a4a4b304a,1954.504575469457
oe:player:e22cffb92554f5dde312609feccc6f8,1914.1956072579196
oe:player:bead6d34dbffe42a8c5984aa0dbaeda,1764.144727430452
oe:player:010c1b0d37c2b7459b215dae7ffeeac,1921.6539381619511
oe:player:d20cf1e4531aa8b980214f8b3f7dc61,1963.4904348145658
oe:player:c8c5277fe212c2d6d1245bae74294ee,1975.605171066496
oe:player:938cdb097f33f0feb9c12f0729e8e69,1907.600251922357
oe:player:088a8dda4109f6904aa917153b5db18,1964.956094246444
oe:player:689bf66ba4ae2467665460278722319,1889.3935830925232
oe:player:9dabcc8d4efff43d97013585fa450aa,1695.8025562630223
oe:player:80c4c25cd2f2cb621fa19248af30999,1356.743044750855
oe:player:3dd9be1831d6caa54f365159dae0438,1260.0
oe:player:9eb1ac25b33c3f3653338827cd40fbf,1225.9947138977016
oe:player:432deeddded6a7b377f11c09081836b,1342.953823465201
oe:player:8ec77bab39c59d63aa771bd8b8033d0,1899.4455460278025
oe:player:b8eb4bc8ac18dd129641b9a6b08820c,1818.4434927706777
oe:player:5a0d692a6e866285882500e8b3aa759,1668.5025399501549
oe:player:9399e44c1de8f689e0b6dd4b03705a1,1610.87294608188
oe:player:657f1228bb53523274ae58bcd123ae8,1769.5109242575447
oe:player:62068fe145d76c556086269548d9e00,1555.2071413672347
oe:player:b810e09b68d5ff70b3ba0e0e4bfde39,1716.0800580165517
oe:player:c569ed8a7809cff7b9d7f3f910e7aac,1326.4469926560894
oe:player:cc2f7bb55ee44b45a2ec73dcbed0a01,1337.7346416013238
oe:player:ee3739639ef71ccf61bb0e35842cd37,1438.3373918855996
oe:player:a1f3b2bb3f36e5113237f92d76dc4c8,2139.446008637124
oe:player:0045ce72da967eee6cc12db504f277a,1943.5257069886677
oe:player:3ee0c18b85e7bb8eaad86d58498e27d,1978.942495770439
oe:player:5192ebf2d8489d6b7bffad0c78f5c90,1555.1350949013383
oe:player:dd335f498ed05ba3881a0fbbaf77769,1926.3938330128492
oe:player:00558cb3daa73e60ba4af7e7060e6e2,1677.0003561924796
oe:player:2bbe28db9e06c90942a4d24fb378139,1819.7694616353392
oe:player:86a62d7139615a671299c93dd3d80e3,1808.1698325338823
oe:player:e5603e8f550c9a56f0acc79d5222b5f,1746.0210520064568
oe:player:c0c765321363c0d74c690dc29a5f3dc,1781.3255278832833
oe:player:d8e818b0388d7719a3509993f61e418,1699.479288329603
oe:player:2e5508b4f0f5e9999f8900d19cc5cef,1580.0
oe:player:c050e974cfe2ffd0d3b676caa158759,1652.3918624690893
oe:player:3a9f2bb3d2438a1c49039f276537820,1669.368015730668
oe:player:08e28f2ab2ac70ac9f5390b7460f282,1753.1641122080393
oe:player:f7bd515227bda9d65b8f4cc7475ad06,1542.0931963462492
oe:player:24bb48091f3f1bb7302ac7f785f9d6d,1494.6104273078786
oe:player:c533f6ed4f3a8ef15bea47469115cfc,1180.0
oe:player:92446c031dbe789c917c6da0d7ab44b,1520.9713494715998
oe:player:39ffb885bfbe09aa1cf72408e10353c,1549.280345339827
oe:player:acc1b36d8d542ce2e2ee369a40267ae,1637.9677729472974
oe:player:84ffdf6566c6585114da1ccd9b6a3e3,1317.4194241827722
oe:player:5ee6f2e1b3c6000a67c9dc360a63c63,1817.771966286163
oe:player:1af209543782487200ebf3115bc5dcb,1667.7038825868572
oe:player:85b3b3e91202ccada9f1f5a24dc1bfb,1633.7533993397576
oe:player:6dd6c65f233361c424b431921d60ff6,1807.3362207820594
oe:player:60c0889ef26c56c4e80784baa52eb68,1541.972957223957
oe:player:2072d21de8c8223b0cc345c767c71c3,1738.223380243233
oe:player:dd93c1719fa09ee2d4ebe614c13336a,1723.2907011318332
oe:player:243f23cc92b239c3d989c8523770b85,1736.5470951930763
oe:player:9bbe17cb0e1b54ed810cba086a02c90,1506.7567170270017
oe:player:b20024ea3ba53768598d24298187215,1532.94515018796
oe:player:45a007c4f4606bbabe83f693a61c656,1728.0746088127123
oe:player:a23e88f88c9668bf9d4dea3d00d606d,1526.2257225631995
oe:player:6fd447726eaeb00dd3dbf3e3802d31f,1630.7389623558747
oe:player:f1f74d08a56c2b6283000890e114f95,1873.744628199869
oe:player:1148faa0c0b5d71328eaf2ed83a78ce,1260.0
oe:player:83e8cd90b8f749d97144c0bb4fed90c,1579.7403645709808
oe:player:0b86165c05c887717356385698f19fa,1671.898543721895
oe:player:35b5dc29a02b62b577ed0c652af69dd,1624.2128829796493
oe:player:97c448b0442e3a13fbadf06cbcc1c64,1776.0278873685816
oe:player:330649b30536a93ea9363a7dd17e7dd,1839.0088227281626
oe:player:abd5bcb8d68a08f495d1d00e94259cc,1420.0
oe:player:b637bb7d24b90803d4ddd54275f3afc,1236.2334296438798
oe:player:eb0b7f0e0bf59e28dca952aabc5c14f,1260.0
oe:player:42fa53934c2bb849102f4b2fb2de8f7,1180.0
oe:player:3146138c3cb7f288eeb27fbf7355fbe,1638.7625784943586
oe:player:b45662988170cf4cfe5fd2f6398a7ac,1473.7304251591172
oe:player:662e402075e397e4afaea9c752cec96,1617.1234693974257
oe:player:ae118db69b4ecec1d4eece44623bdc1,1220.0
oe:player:a497e926375e3529a3a20a6f7ecce1b,1523.3773330920992
oe:player:fb2242da2d77fb9a500b11cc9194bf5,1389.5890712701782
oe:player:3482b7bf68a04e10d5f89520324e385,1650.2114436010875
oe:player:ae20b1872a922cdc5b8707fbe66c4f0,1742.8141065937916
oe:player:619c7a24acd069986a1dd72f3b12310,1648.7592486349001
oe:player:9974ead3a4ce228d5eb01fc8340d6df,1611.2260654765425
oe:player:8486d94ef23b38c67c76b647613d881,1549.328135166442
oe:player:013f680f2d7950a0a8c2bf24078815a,1465.7231286767844
oe:player:e42fd90dea956c3986b69209b56ce16,1586.0874150372788
oe:player:2b87ed60b8956615a42d7f3e9840e8c,1481.8831931961654
oe:player:634c7c3da211188b6585d3626d774a7,1358.184247723239
oe:player:5c668dd8da95bbbdf28209422a22245,1580.4345284256044
oe:player:8a8685fcf479901ba504e5cf196c151,1663.5234100402267
oe:player:32683ba26957ddec510782ca7b4d9fc,1576.7727938990922
oe:player:ff6e8cbe0a208064de98d1521ce2946,1486.4152045702197
oe:player:305cf3b5337e4effc946b4e78cf0cbe,1384.8125741475021
oe:player:66c37b5ad5a083ddd7e1034cb76e089,1613.359646856189
oe:player:ac15b188c446c6f3b071c500a186889,1662.3619884438435
oe:player:68cb770a20693e73a8e2c4188735f48,1490.6369815016303
oe:player:3ed3bfb2206688225d2c909c809f35c,1567.5478975237431
oe:player:d42b4e2c67711e2fea589bde3f3277b,1192.9730742939244
oe:player:ffc7be970454e6871321d2385be5a22,1618.949929205526
oe:player:a291e13e72870a901a7a03a59d9c6be,1786.9830074963154
oe:player:5be118a1aa52664e1dff15ff96c1e67,1968.8393690858366
oe:player:0898caa28dac1d90666f2ac14691d55,1685.988747575216
oe:player:9e0d36678131df9bde116a964c542ef,1628.1896112235336
oe:player:180d2472124a39343d6471d2d72c1c2,1632.310934224407
oe:player:6b3481654facc1e7fe3e312883ea8f3,1949.368474508692
oe:player:be4ce50af0cd0d8574aa3820c37d1ae,1855.0433232167618
oe:player:0482daf6543f102a27a265342292bb7,1852.0768886713622
oe:player:6ff2cdf6d41f39c79d6ff057f6ffb99,1895.674446486701
oe:player:534a0c967a0e019ed0c5c9f3ec7e405,1881.2950119198608
oe:player:82416dfeed801e2846a7c12a3649ab3,1868.8049102089203
oe:player:1ae36f8dab72157bd28127054e3fc81,1885.0327673366314
oe:player:84bd988294f5dd9ae9a499abf6524a0,1814.7614004303807
oe:player:577e87ce179374e89e5a62265ddeb8d,1745.4270205098373
oe:player:eeab3b1194e6d900962147d2f418d5e,1889.8345428656596
oe:player:b4a352b2b8782a2bb21bce1a2f47645,1830.2734684348304
oe:player:dff76cdcc293c4dbc9cbcf9d7bb8898,1847.2556369716767
oe:player:544b00222650c85c1c6cd2952d7929b,1547.1690003345059
oe:player:f96856fdf38fbdb39df357cf8266d3c,1460.0
oe:player:bf58a28489980821c388c038abbf7fa,1388.7412844393743
oe:player:368db8366e1e5de655938dd9f8296dc,1759.6682323062907
oe:player:72de20c106a52f0aaf21bd650af81bd,1628.3209226282622
oe:player:9810aa2b9f44401be4bf73188ef2b67,1492.9214703521834
oe:player:77937337aff75f167ee517489265328,1515.9822318335641
oe:player:e77cdf08626bdd7c16cd6b21c29d435,1901.5351583191905
oe:player:da069633182aa9ef03ff0224660710a,1657.800435861353
oe:player:b7e4a8748ccc631e497e4a5a80a77a7,1661.9722612322869
oe:player:6369ba49db4cf35b35a7c47e3d4a4fd,1771.0095151218848
oe:player:cf9f681ba462478b3361e8912e5921b,1701.5270824784852
oe:player:a6c3a1889352ade0b30fe0151e675e6,1351.709038575589
oe:player:95c53de979157718f2ee06c2a80cbef,1365.1833397088117
oe:player:695ba288bb846a607914173925688c6,1550.86359957792
