playerid,elo
oe:player:c46dc30e7888a9b9eaee54bb9698d27,1186.3376790544687
oe:player:d3f8c554a302aebd5d2bae668ae197e,1869.9106868338258
oe:player:5eb466e63c91a4ccf328f21715e51ae,1828.5004806836214
oe:player:b578b733cbb788fc6ad208314d2c4c2,1772.746189459899
oe:player:5828c02e36bdec3f64f87fb9bb9d6ce,1583.8968480996539
oe:player:0f23946ea5bfbca373ff2b4c07b1fee,1605.7847288078015
oe:player:9e0d36678131df9bde116a964c542ef,1495.8149349001235
oe:player:cd59def3023c9e0be42a59a178eab0a,1521.731115807872
oe:player:80932fb9a9194e06d140ab59c7453a9,1413.2936653840438
oe:player:03363ad17685d448dc06c1f252c1896,1586.8830715724648
oe:player:bd2fbc5fe3052285f35f643726b511b,1644.7114589800099
oe:player:5c9295bc8d1deb18b3a21fcba6a6275,1102.80383223317
oe:player:95650854620308d2c67a15e60109281,1477.6584673649597
oe:player:942180f580887b12bcb04219e0dde84,1821.8377091445636
oe:player:a7f0b16a54f4bd0dcb6fb7bb625b3cb,1782.343144730719
oe:player:85b3b3e91202ccada9f1f5a24dc1bfb,1561.804383271207
oe:player:046bc46d1fafc28f2908ddaf25434db,1591.6189300836822
oe:player:0045ce72da967eee6cc12db504f277a,1833.6071563898847
oe:player:027a5217b659e8bedb70978dea494d6,1767.884792632844
oe:player:277003aaa6126d09879b4ffe1bf18b3,1557.7904526678099
oe:player:8f8eaac8e99c203ee76e57c5c81c91f,1748.150557255632
oe:player:63b1d2c6568f6911f6c63edfd309529,1210.1898124955264
oe:player:ed455f823b6586e9e3621dfb5aeb42e,1980.4001065060706
oe:player:fa0db5e0d8dcdac619822d2cf1f259b,738.2989585262039
oe:player:861565831545afb68057b15adeaa304,1610.5278090198708
oe:player:e715e1d1d9973acf1320731956125cc,1475.7870028361751
oe:player:2f4dff060d224582dc34b449697b12c,1416.295634249706
oe:player:30079b8123805663f38adc9cec278a9,1769.7389436948947
oe:player:4a652eb8837fbb839c73f105da8add6,1616.9332853284252
oe:player:59a57d41e6e55c904ef0865e441d4c3,1752.0001402091098
oe:player:ffa7f50db949da3f7ccec7e2c4ec4c6,1482.9928638024408
oe:player:be877a261fb0c3a320db45091bdefec,1615.3376810694494
oe:player:4394abdd8f064c73b2148f88c39ec8d,1722.7629008810518
oe:player:efde1a9fe9e6f1059c3fce2ec296fae,1574.108178393824
oe:player:221ad2345a2449ec7cb975a589daa33,1568.3788385047503
oe:player:1df1089d24af6301ea7565ff5e49935,1775.5803317098396
oe:player:9e8e950dedd7302d4bcbe4718b13b25,1792.9360056221838
oe:player:b10346cf5cb42e86bb81b3ec776ffa0,1493.4481465256174
oe:player:cf86078a48fa308d9d478a117b52476,1393.5209119552594
oe:player:266e8454b41af14e1bd545682940391,1596.651565298271
oe:player:36b92108c1f71cd425ded7abc50b86b,1607.0740600690788
oe:player:d2c1ba0f05f00f7f35617a19cd5eb0c,1593.163165547832
oe:player:42dfec2dd289efa7e86d9373f323834,1776.1351591480652
oe:player:ce5fa3b9c8624d541eb1715f6d27a88,1650.3841731236594
oe:player:b366e140eae91b8d8f8c03294238f32,1735.79661539399
oe:player:8a26fb905636bc0bec1a65212c3c863,1649.1901872925519
oe:player:f1bb920632babd81ca553a1dd5e577b,1365.5631433542314
oe:player:322cb471bec2cd13585deb9fd868fcc,1657.1075161972242
oe:player:05bbbf6959f2b7ace12e90d1a58a212,1820.6204689339522
oe:player:eb6836a6a01b487ebf63814755b7f4d,1835.2610226411819
oe:player:ebc7eaf9d497de284291a3411440237,1758.3443913209103
oe:player:0cfa7da07f11bd954137ab359972515,1588.2057876329857
oe:player:d2010fdb54cd1bf93cf46b84f654fb7,1598.5363187758041
oe:player:14775c5f3aa804d18189fde40649c5d,1386.5470315134355
oe:player:49eb2a859e51ac0efe806dfb71a5263,1470.9273610873224
oe:player:3e82911dfe3b1c40e7ad3fa85cd582b,1475.830867992598
oe:player:2785ec87127f6d7faad66f5fdfbfdc1,1681.132544216555
oe:player:931603f10a47a4241c9c2afbd69107a,1717.7963123361546
oe:player:ae3bc535e04834f94e8b6aa184c1a2b,1797.348260958984
oe:player:7f0696bf0621c0a28aab5ec990831dd,1799.9480505749827
oe:player:bf8fdb0995bc7db74f365551ffe9cf2,1423.6479843360041
oe:player:b9b86ae0a307d8b5e501e7048f92be4,1577.6109065655633
oe:player:24ee61d18bac66e65561acb777bfa3e,1673.567585273606
oe:player:d6a41c1166922d1ff489fdb2fa06289,1825.2456495786034
oe:player:c85554f6483e4aab17cfad9b6f3229d,1635.5006844043241
oe:player:396429d414a5e7021dd461a9f48d8a2,1561.5847843878182
oe:player:80fca78aa26ebb6ddedda1ea40d34c9,1872.5748030695634
oe:player:27a9c63188ab92f603ab1fd42cb889a,1767.5854253304606
oe:player:859939820de7b051c063e7f8f0dc21d,1129.7213152672591
oe:player:e8e5b580e1e99bb89bf3a8a34b6da03,1623.7638198974423
oe:player:6accf65e8e7af7f8bc77bbd817a00c2,1382.6949387430864
oe:player:79ae410bf0a72194d0b38df4c3d946e,1604.1309241753574
oe:player:5bc99370722c5ecbfa9b3c1e17338e6,1832.859695104593
oe:player:27467eebfd85deae554fa659c40d5f5,1838.5159756719363
oe:player:372731bea119d16d67d79181a4fc746,1546.7645509448082
oe:player:f04a502d38a0c3b35e53ecef740cf37,1694.4948821596788
oe:player:859fc288cfea096e3b7312053853f9b,1821.7770435678447
oe:player:de6a79c709c8f1a5538dff9c2bf0ed3,1395.299563257999
oe:player:a2625c26e899e71fa7ca5e395ef94c8,1361.8151907043914
oe:player:e049ff65295e7cbd2ba6369bf6491d7,1431.1638616027897
oe:player:b3709189c310ac24871a07dd4df6ef7,1430.472193847749
oe:player:29b67a93c1a600beb6904551c853fdd,1656.4541863989432
oe:player:b5eb44eff14a0f0624058aa192e3e5e,1461.086069590922
oe:player:c1937b687795ce80be0ecf20e181144,1880.5733050073618
oe:player:c69ac3a5022260e352d400f593bcb6e,1644.9296430664765
oe:player:fc75458e3c405bf010b67a1ac4a4cb7,1493.593629902544
oe:player:a5a630a5d4f0d3151f3c98d2d98834b,1560.3239761569546
oe:player:50ccd6f91a563cb37a74224dd60a3b5,1480.033057726057
oe:player:4896209619ddd965feed1ac435aff01,1481.2306060254173
oe:player:6fc5fe723eed4ba4c230292be365c66,1746.7202096706512
oe:player:c05acde6e582d7ebc7f7b5738d7ff2e,1687.7549753012859
oe:player:2c66551b9b2e8239e107abdecdc5fa6,1099.8134266781651
oe:player:6b6160219a6b850c25a0a4eaf941f63,1688.9618329273337
oe:player:edfacb40d6409e2d9860254c723799c,1840.7048961862247
oe:player:6fcdabd738f406125579024dbe435d4,1420.0622270673018
oe:player:953f29e1d42beb46037a2f3c551f2d2,1434.2868489564223
oe:player:1e52b07ac3195353614d11dc7853692,1805.710385664361
oe:player:21846207612858fb49a468b43e56dd3,1855.0578251012057
oe:player:10be1f35d8b5ea6babf916a6e7dd8a4,1770.1096868780596
oe:player:abd39a850bd09699c1dc344bdb09914,1726.4578543313849
oe:player:1c42d9266c8b391c7870b7a39f25a12,1859.693217505123
oe:player:1d202482a9e41722b2ec870f2e3b826,1562.8870971031988
oe:player:ff31c07963380ba7aab2196949666e4,1357.138453668091
oe:player:b6b366f892dd0b5382dba6f0f2f9d9b,1462.2125900760088
oe:player:1745bc6536d0f2755cd541a21de1847,1259.0749136869156
oe:player:49ad46ff68fb4e6db0043aedc354e3b,1507.289008369912
oe:player:030aa94015bd11d183b897ddb541e4e,1505.2545432228812
oe:player:8681f8a772bb715a8e86633455b67f4,928.5145231028301
oe:player:529a05ca6c1263aab080ec4f2075441,1752.918933681469
oe:player:7bc02f9918e368fd6e77cb968bdab5d,1645.9118504275393
oe:player:8b9d3f48ed566e38a0e5877897d4b87,1743.3552307680977
oe:player:067ac2da14b4c0e443db4a7e167200e,1533.7542944766133
oe:player:537b3f3aa7f99cab1671a6e602470ad,898.9532168360502
oe:player:7705566e63eedc7bd6c4c72d43c9104,1704.6530701711158
oe:player:4d855d5ac0497a11941e8948568db74,1632.7089350414342
oe:player:c1f4c3696da686157a679187e3a99b8,1480.1076587312368
oe:player:bd908db5ccb07777ced8023dffc802f,1648.607076978297
oe:player:61d8cc8600014f602054ca30d01cbb9,1294.5462538716872
oe:player:9bd4e5669c85b7b256ecca8e9ac9be1,1804.4540028706465
oe:player:7003684c178dc24e063479474d1317e,1455.369770060876
oe:player:5f72a753157e0ef91fcd730bf135f2e,1455.65704425288
oe:player:38f1aa1cc316cc55c0f2cfcf8d01dd0,1791.0741208882519
oe:player:61202f4c81d676dd59cadefaede329d,1620.669750747818
oe:player:fc45e3258bed8dcae88f0dc0b3da94d,1794.4031280778343
oe:player:993d7f137872d18adc42aa9aa508a8b,1604.8153249055144
oe:player:e5feef89d633a666eeaaf6392ca2fa9,1830.7967983593119
oe:player:db4c901a8579df5f6e3fef72265763e,1054.90540293652
oe:player:c59f2a6c6e7227a313b6d215f5fb153,1244.8022946609158
oe:player:2cbf592923f34b2e6acc4b747385c8a,1696.801372086703
oe:player:1e46a840a80e3203f415214656b7279,1535.5390635116592
oe:player:24bb48091f3f1bb7302ac7f785f9d6d,1392.200517268865
oe:player:5c6f901a83ec448d51703aebba0ca64,1860.0130739429635
oe:player:752feed0aeb35bb9fd14f0e5615ce92,1602.923637112555
oe:player:bcf036b6f33e182d4705f4f5b1af13a,1490.0238946131094
oe:player:e7f6e0b59ce0522a6fd1ecd902e529b,1434.9010710899045
oe:player:149d8109793e20ba80f71ae449657c1,1751.406661967405
oe:player:8e75229b6e67d7436a7b9d91077f8d1,1669.145070849731
oe:player:cacb8a64312305ab70efe4673cbb0aa,1813.559536399836
oe:player:c21ddc3245ab5791dc8be5ad8a1bda5,1673.8478169363857
oe:player:6b9102e495c254bf17738d63b2b6997,1735.5935119581966
oe:player:d7135beac9f6c8c1522405454bebed7,1666.744360345767
oe:player:4cb941dcee4bc46e579626a2e5d0f44,1567.971823538187
oe:player:a4c0ac4f426f602636fd746882e515c,1589.6858791139462
oe:player:4ab993b0ba183ffd0cd84d2b4b26750,1519.6132869977826
oe:player:376d5e3b1257e6972228d458943f74c,1889.5513842940895
oe:player:ba8c39a6277f8ffc04f85f8cc69e1bc,1337.0964771572699
oe:player:fe6ecbb05643b1081799fb9cde871f2,1615.1757286297789
oe:player:ecd331596f91ddaac07c6e600ed166f,1824.4127282141924
oe:player:3bb65cb142ccc8906952c5099df7f41,1200.1718326264413
oe:player:89a981a8baa48e461072857327430d7,1387.9441150442856
oe:player:28d24f9c86d24b84313485a5a07d238,1210.7414564596452
oe:player:2525e6c01a22fb7c32820cefd8616c1,1401.6617199411614
oe:player:ad34a9d5d87691c743dc42cbc5e8b78,1539.3970520749483
oe:player:e1e74fbe59bd77110d7a7412b400878,1723.822890610776
oe:player:d5f499b7b71268039cdb607963f5ba8,1481.6430483696265
oe:player:5ad1a4f25deb2bb2e8a89dc1beb70ac,1583.460559209959
oe:player:6c78e6c56f92fd8452b244090878219,1388.2194441250706
oe:player:662e402075e397e4afaea9c752cec96,1511.75578407863
oe:player:c050e974cfe2ffd0d3b676caa158759,1555.8362317974804
oe:player:98cba6472d95ae606a9ae863cfa5023,1466.147679686068
oe:player:5d103a663d28ddc9aa2af5f7b958e52,1494.3776380676786
oe:player:2ccb0da6992e4b8c23c24850228d1eb,1644.5346411824034
oe:player:6ea5eed9d404c86d3bc9d8f597869eb,1681.3066127087725
oe:player:cd501d29850fa65fab5745d96e0ceed,1534.1879703043612
oe:player:4db47d64e2721bf7a93ebf42e488852,1651.641210283835
oe:player:2df72e2c6d92a7c074a408f7bda4a0b,1778.3616603974579
oe:player:cd5597c2fd8eecced26e89d98488988,1353.7066560068677
oe:player:354bf030a34ba9d84ca05f5361c5aa2,1219.4079331756186
oe:player:00a584061728ad702af44a688a77a18,1731.8217267772072
oe:player:460ae5a7af8d68f7831b70307210ab3,1907.1583966560281
oe:player:d3f6d7885e73d5ddaee506de52bf0d8,1342.2486026097663
oe:player:73fd5ac9aca9c8627b8e851c99f49c4,1811.944196257076
oe:player:f72af12f47362bdec4b0ca91070cf43,1558.177586451075
oe:player:608c82ab2789c2111892adf8c5733f1,1849.4019035755384
oe:player:9a15aa35edb26ce8b555e094907e505,1536.0057801230091
oe:player:a7f8ce07e216556a999d52ab7f06594,1803.1702883520675
oe:player:d20cf1e4531aa8b980214f8b3f7dc61,1835.0691491226457
oe:player:73b8ea5aed1fefc530e333a07438218,1337.927761638298
oe:player:d5058624f5996c72616e06509dfb9c4,939.3814834096185
oe:player:a241df6c8ac105eed0555a0cd8b2264,1420.5657153535083
oe:player:e125fd5aae78be68687e3ee2fc95f11,1422.0614660455774
oe:player:e5633947b72acf94cce12bfae7d95e9,1384.815419817309
oe:player:9b3ac7c864c23fbd21664d12b4cec0f,1446.099617865066
oe:player:492379b2b8f7ac3f7cc8e0ca6254f4b,1301.0872974058207
oe:player:7fa0280a4d362b1f4cf9e40517654b9,1537.03539940166
oe:player:978b697963cfc5abfced8a4b611977c,1809.6772185313384
oe:player:442544182ae779fd792f1f509e80866,1695.9590948867149
oe:player:f4de67600f58269fb59e43a86c229da,1597.320031379824
oe:player:b728b4a88e70fe2d0f10aae80e56ee1,1925.676263621317
oe:player:d47f9e638cf360fa8ee0a9aed153aa2,1520.8476878391612
oe:player:6d1fb92bbe4352a6e647373bc8622b7,937.5662973227562
oe:player:157108ff2b64591e5703c64dbae3a2e,1731.0205778467566
oe:player:86b0550c5cc1246b84ba702371b785d,1700.7797990279278
oe:player:539bbc952f769e3f4911b29ff79172d,1441.9524005524654
oe:player:6bc01a5be22b28e27cf296c2f59eecd,1488.6069724793424
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,1915.6217128659603
oe:player:fb0684c1fdbf208c8cbcd61924a6989,1749.6211765182375
oe:player:e3d2f924c5478dbd2f73ec6d43222ba,1155.8825061951209
oe:player:b6ad4db5205a977d3ed19cd2407a5fc,1196.765152579655
oe:player:1b90b5086aa57992143a92a2899b8e0,1706.588069426287
oe:player:52b4f060a577ff87c99118d97fa75f4,1761.1428625992721
oe:player:666696acdbc025d6488bb028abedf50,1339.1677533954053
oe:player:184674c777f15a0eeb99744b8a0f894,1454.4219477409429
oe:player:6ff74798d43a519dd070b82c74f4f06,1577.297734010168
oe:player:46dbeb4f877e8eaea51fd98a2473775,1172.511626820772
oe:player:31552a172f28c370c205b460f1b0817,1696.2356835220446
oe:player:5ee64eb3feb02e60832a2265db54f71,1721.5299675159044
oe:player:559813e734d182e8896481003507b1f,1742.7403913640185
oe:player:40e6cb2d687f7574315c068128c33c3,1342.794913224255
oe:player:0b40e97e791b729df31de592c372457,1536.1267734381408
oe:player:0ecb42885be23bb12afbeaa3a6353ba,1237.6401588446618
oe:player:68cb770a20693e73a8e2c4188735f48,1399.910266509584
oe:player:b9c7ab38cf80307711c316fd8c5a1b9,1707.0319727189626
oe:player:50d8c36785c46916fb130db4eed81c7,1546.3974451725219
oe:player:f450305c2529dbc8e80459867fb701d,1783.998908992269
oe:player:a7b51467f09577883d7150f37393964,1681.241456408736
oe:player:e8aba5fbfc41b0621226b08a87e3ded,1762.9042765141196
oe:player:ac3d1ad76eb50530c43a354dd2b6394,1611.5860212236796
oe:player:b130a61ae7edad6eeb8e353fd7b828e,1500.8394198384915
oe:player:2c77d3e2362b94af54ee039dd42eb28,1368.717082421526
oe:player:763e7968676df074c9e6d3b5ea1f899,1508.3096005840052
oe:player:51f3aa27af393f856e9f2fc334f465e,1573.7213310889424
oe:player:9829b25a81a6f97335763c274b28525,1651.9678108786318
oe:player:4bb2d44de1f5b781ecca43e62d73d7b,1326.4069378062434
oe:player:d937c56d0e6fc8da601cb7a51baa3ab,1824.4921021666414
oe:player:51ed08ba7ddb9aaed510fe11f8a3f23,1708.325129114993
oe:player:8dd84a9df0dc0ec74ebe4547e05a7ad,1587.149468304286
oe:player:6a9dedd375fda0d451a45fa9809875e,1769.5148746170069
oe:player:3482b7bf68a04e10d5f89520324e385,1540.4049272195118
oe:player:83e8cd90b8f749d97144c0bb4fed90c,1454.0769191797974
oe:player:b6fc825d2566aadd3254555712bf830,1512.2475715694277
oe:player:9d3c4184d9503b6182e86bdaac78584,1514.5838700658626
oe:player:8718d6ba6bb37a7e664246ee7671f8d,1665.5184621627373
oe:player:946b74bfc34e861b344ae03700af039,1679.6327400544978
oe:player:4e0360185eba3ff8c175aebc3278b7b,1643.509340128812
oe:player:daf00d15f9510d6b29e1f5403b334c1,1399.3429068844528
oe:player:dc9b947e255410a79b2cb2e4248a56f,1457.2029449885922
oe:player:565ab9afc4e33cb52b7abf232bfca37,893.645155044212
oe:player:ba2664f94e92e7e9e06fe8582b1f4ec,1818.0949913891072
oe:player:da74ad8e7849177db81fdfa5b50a189,1384.249620541601
oe:player:d76cb4dd926111e0b5a4c101f1218a1,1528.541390088535
oe:player:d1eb4dedba8e5c2b0001d202277d47b,1470.5874187759118
oe:player:d628879689049e4011f031117711365,1235.7055496620753
oe:player:61113c79bb5a88e9320744e0f675f1e,1705.1133725161633
oe:player:5b321dfbf75e885746c87906a3e26c6,1425.6083509630455
oe:player:369d9e7e41ad0796c6508083a383ad7,1675.8614299766787
oe:player:5c7da09e1927795d296af4fcc570704,1462.3134228222148
oe:player:f60df14afb085b532ed648b8db0253c,1755.9486616226018
oe:player:3c93fcbfb525315f6412904e5b9abbd,1728.6880396630183
oe:player:7ad52b52434523e015c3bf71daaf39c,1613.9567051103584
oe:player:de5baf357cd597896c34639e1c1e573,1537.2290807592092
oe:player:3a9a4394d2628a17e09968bafe4563f,1069.5705967029492
oe:player:932c2aa8d8c47b5ff51173ac9400fbd,1280.858482432019
oe:player:ad2d1127a7a9ff71466ead639f116d0,1548.1330004216238
oe:player:ccf749dcf7aa6920edb4f9dac925f0a,1832.0386188610837
oe:player:760144081282a5c87c4b97cc9231290,1929.9052405806744
oe:player:45611484ec1b8fadfd1c93693200025,1898.002325507201
oe:player:f56bbf14cdddf83cf869d1cadb84c9d,1752.204484087381
oe:player:a4fd897b092a142e3e31e763c0962e9,1017.4932166833784
oe:player:ef70f9866faf96288713dcbd4ca6d3d,1575.2589252965922
oe:player:c8ebb11d5e5b821d5a736d7281d7c10,1645.9212146592786
oe:player:73e08f7701a4316284cbe884b5d7e56,1826.5320621113156
oe:player:d554cd98e11acee693231719f99d9e1,1456.1143550553916
oe:player:57f2c6d32c78ea9351cb81b09000bab,1539.67526716441
oe:player:a3a0fb13fc1781da4741a65e0d39fa2,1615.749212513565
oe:player:53b1a0b1fe689c06a5443eca07edfff,1168.965018338877
oe:player:c71563c4ae48cc1bbd2e7913366cdf7,1809.6863393503215
oe:player:47c4ee37dba9a6c30730e14fe2555ae,1517.8062916052932
oe:player:f3f1edfba7200c65b417d359a6f9c82,1654.596673132939
oe:player:e3662eef6a33ac2319c25addaf569b1,1518.1619645859028
oe:player:1ddb282d9981cbef14a2de08a3688ac,1684.7323714949337
oe:player:df853b20f73d96a898319bc5ee7b72d,1527.5453384516404
oe:player:c4d4d3126fce76d7c0ebef738d3ff58,1708.9560499963115
oe:player:c2a90baf58e14e224415293a8ad34ff,1295.5589348751353
oe:player:ceccbda9b022e615f4978cde61bbea8,1689.2763035189573
oe:player:1d92347c8535963a79d8ad5bfc8c86d,1656.0268391122738
oe:player:51f53c8440c1a028258a04543743016,1740.8220291676628
oe:player:85ef480894818d947b8deef2a0f20a3,1166.9826239468991
oe:player:d7489947f78bf18709270b555816665,1376.9734825691742
oe:player:d22aa92e1e9482e79e8a58fb42b5b7b,1828.8358115514684
oe:player:37a18aea52f7509729362a4b97a6ce7,1850.891178947588
oe:player:73124aed8e061dafd713df6285a137a,1605.9639904147937
oe:player:4a54dfa0d4972f29a4e1fd19e8cc202,1480.7017467972628
oe:player:1c51707d8fd9873c9fd184e2cd01b33,1790.29408375485
oe:player:a27afb523216a4398db91188f32285a,1576.0897570050336
oe:player:9a9161d0e13f4eefe026ff5d01c02f2,1530.4317011440824
oe:player:f2f2cfca176af1632ee10cab0698564,1270.224609200111
oe:player:db820b983e253a5e5926aa8cd8d1a82,1866.2952169081243
oe:player:39b0d4d4e53d3be99f695b66a97352d,1678.0840945716882
oe:player:a0f387cc4b1d80883976ab70dba115e,1666.1301376345284
oe:player:c36fbe0a297e81ff6cb5866e5509e63,1008.2155055811878
oe:player:fe7159931bd548186a21c7b2c71bbae,1202.9151612838368
oe:player:7f5f672cebf6f98bd061f02bf20f3a0,1722.4655372509685
oe:player:55f30e92da648f1aaffd3c505b19c6b,1229.2806093122813
oe:player:e9741b3a238723ea6380ef2113fae63,1647.8690487600254
oe:player:e041923a70bcde3b24d608958f8edc8,1804.9785849098837
oe:player:4b4fc6bd479a7c9b773b2254fd382fb,1321.9189719257263
oe:player:036e3491ba499df64611c82b6bcdd37,1509.0140077742014
oe:player:b440509a0106086a67bc2ea9df0a1da,1542.3598642207494
oe:player:c5e99c596392601cfe14e60c2dabdbb,1552.5968092199328
oe:player:f97ab337899adcae033acdbd027de5b,1782.0033208505683
oe:player:25cabb1442cddb2ce008c57eb2be1a7,1787.6475044639017
oe:player:046851613d0caf4920d7b52279a4c72,1400.0996698784413
oe:player:9700efc8b12b51d21e12725bb16b715,1503.8260196494873
oe:player:99386f4ab3090d3418c981f7951d800,1769.593343585393
oe:player:eb8b01c8824aa222e4162fdaed75554,1534.377509183646
oe:player:ef1aaa4232bc5a343d577dd710b1586,1749.60267767583
oe:player:1066222f0d7fd9273c39e23fa13b519,1636.5765975218283
oe:player:0af8ab9dae3a18f4b781c37bbeb85f4,1269.4838864344206
oe:player:14c45c5561a4c2bfb5d04cd7f06da43,1755.0426114426239
oe:player:11c1567e14826d940601073412059ef,1507.440539145198
oe:player:d39e236cebe92f83765fb75f728434e,1671.83017003031
oe:player:b85815d04cec053ce6deb8021f2df1b,1853.6080458356093
oe:player:9148a2e81dfb2432807b6738829a1b2,2060.299426853745
oe:player:bfec033e6edb04241a396c45a2ef510,1376.793361310634
oe:player:e908b4b45c03c58f50122f606d52529,1058.806201400057
oe:player:8fd5c1da1fb4d54f8cf6753966e46e6,1594.9738511531357
oe:player:82a5a033308a9c1f7c15a0fa069b326,1580.2506725866265
oe:player:a54e9847e1b29479994f213594bae86,1244.568144394347
oe:player:fc3d0b0af0ed1144718d5a697f819bb,1340.7443476276487
oe:player:d296908001bc19d5158c3e8b475db78,1587.6973801902625
oe:player:11432e78848bb4940138532ffe479e2,1620.8126099801004
oe:player:e0ca016e696d77b1ee0467e5825b5ed,1660.0169592709503
oe:player:b405abc31c7fe148a3ff9abfe1f1a08,1335.8274080370336
oe:player:5dc4c7def089c1fb4d6adb1fc5137bf,1741.5862782151537
oe:player:b616375c060208f8988c4aa13a23c18,1667.5912868333414
oe:player:ada42c4ea0ef600487a44a8013d3945,1457.254477892383
oe:player:82a08dfbbc2a9515bc6962cd307507c,1807.0667491225088
oe:player:b7fe50d252f0ea8a99edc0dfb504b4d,1508.2806462117921
oe:player:58133b0905e700f3a1d63f92a7556f1,1672.1559280481233
oe:player:ec0971fb900874b1c59179d9cd33687,1899.1244168354726
oe:player:e3f81c62b7ba47d3cee765a44e95603,1537.234109657238
oe:player:ae34594c60ce3100259549f9a6e663d,1711.1958088073382
oe:player:646f0a01b685558b975b5cd3f5b3624,1800.1920161637106
oe:player:e6dfcb34f17c1e6ef882dce81d4b6e8,1673.8973052984877
oe:player:50ce2da63bea6a618e7578fa5069004,1627.5047354802145
oe:player:1088cd31175ca69bc2f4e15277a079c,1622.6791784824663
oe:player:d9e04f3413f9742815c6ca1940ddc47,1476.0930058934475
oe:player:25b5e964ada0ce6444a82b5504132cb,1666.453752052151
oe:player:eb0f02d59b274dfa0d5fdef84e146af,1615.713444470542
oe:player:ca38694b78ea467cb0eefc93f5d6761,1664.270012058277
oe:player:304f1326fb403496ecad8a6b52c88ce,1817.6937615768925
oe:player:d093de85c458fabe60eda8786a7bd6b,1559.1206674522612
oe:player:e7468e4b77829d6b7981a2715e50bd6,1197.4780886822691
oe:player:843a89d91233e3bfd5ab48299567dc6,1263.9953429011996
oe:player:e08beccbf2fac1f9ba8883db151e66b,1934.8992825527555
oe:player:40c0863db40a68f9732b23e541a37ec,1732.707669126168
oe:player:fc3ec7d80ce88b6d58b78eb4c2f71ae,1513.60119745038
oe:player:4cbb67f0d853e2e0de2e3e124ae703d,1556.2795140188164
oe:player:bea7bb8065c436ca956c978e30eb441,1491.377127444024
oe:player:0824bb2e1bab5a66eb9673a34d26624,1813.1470375919075
oe:player:31b62cc3cf89d670fdef677faed2789,1236.702363346907
oe:player:a90bd1413f52de8b11372269de128fd,1177.1027488264112
oe:player:b3134448fed47386347d2829c38f8b3,1581.4070638881844
oe:player:1f46d52bbfa2d358cf7b38e2aa8df00,1546.0544383448869
oe:player:9bb04da960f8172639be9ffe8a41a53,1748.336552435792
oe:player:ffc7be970454e6871321d2385be5a22,1467.4151449100948
oe:player:4476dd7faab5d3a9924e5cc26c440c9,1337.7770508658577
oe:player:ab943d97892a252a6d27378f8ed94ee,1758.0414840320477
oe:player:d7e7ee652612e2dc35e4c43c55477a0,1552.886060933796
oe:player:eab7228757a07f10373e0a51702716e,1547.0292256214
oe:player:55fc5254b9bd0935b092c052da40452,1585.235649955499
oe:player:a8e26f0750651e61584c8fd99328752,1695.2723784952964
oe:player:b515d3ad1101ed51f7adba54f32dadc,1514.4644848989176
oe:player:72d6d7a1885885bb55a565fd1070581,1339.699343350297
oe:player:605473647f90d94b44d96e521313710,1469.5869023108928
oe:player:ac0ec46fa08c0395b38d15012d1e016,1795.5746205177556
oe:player:a2d7b8856032bf106783621b9afeb41,1550.017547874606
oe:player:f9657c5a481662ab773f3ecc8305a48,1592.7243352284188
oe:player:72e22d9f2c9ea24c8a900e132713744,1562.8464800750546
oe:player:5bf1b803771e3a118a9db1fdfcbaa58,1613.3061926120713
oe:player:88b2fc44169f986bdffd0ffdb0b534a,1793.4019659119135
oe:player:8b51c3fec81308adfbff3781fd0aadd,1692.7766406897713
oe:player:717f498b8689227790e34cddbf1215c,1561.5594474964944
oe:player:44d3dcc4e65e7d79834588b47b66ea5,1799.5613347282228
oe:player:5cc28f31113ec7cd7e546b836ccae2b,1660.114694182219
oe:player:7d8b6707950dad47da00aa2984b6289,1687.3366881156053
oe:player:7aa0aebd379414d25f1fcdc396407f1,1756.8337733764229
oe:player:cdadd32b1ffa1e7b55859da2f4b3e62,1515.4042884418216
oe:player:a03108f3d1ff62138464d28409291c0,1815.989625493488
oe:player:796834e7a2839412d79dbc5f1327594,1963.7237165404595
oe:player:d8375d2c199d245463f9a21cf98b0c9,1257.3560923390748
oe:player:6885e9f9010be7427e25f7e40e5f62c,1306.3456838148832
oe:player:8d091597127cc044520e13fae3a3af5,1783.2893179263324
oe:player:749097a4901eae3f7ec3a46b429bcba,1716.3731722039565
oe:player:708bbc09836488d812e6775a07d785f,1849.4649631295906
oe:player:131592e89bd10e44c72a168c170d754,1790.7203844595103
oe:player:5aa71815c9f4f8431f3a5a935b08d33,1592.1536981715533
oe:player:7f37edf33ba2e672b6995a7e4907283,1774.991608059831
oe:player:85e2e2408b4c2396fd9e46d7d6483fa,994.3996484568386
oe:player:24cd6812f523cf30c3502344539be6f,1818.0156418567985
oe:player:767af892953744796ef014954e54728,1676.7766450841866
oe:player:eddff015d286c3b299949fb89269686,1535.737345300536
oe:player:0f3e1ab4cda24eab492bb7756cd27c8,1543.0015473267251
oe:player:a10c9f4be1bdbf732bfd640338b4503,1799.6513926897512
oe:player:9a78213b3bc77c76369c2aca27257b9,1600.3023812762592
oe:player:38ebcc961613253ae305079ac63fb39,1557.5307876156564
oe:player:0d02026070f6f280c85e729a4e5b5d7,1493.7976009264178
